[INFO ] 2019-06-25T14:51:05,393Z [main] cliutils.CliWrapperBase.call - Application Args: generate-node-info
[INFO ] 2019-06-25T14:53:17,851Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=CRaSHShellFactory,interface=ShellFactory]
[INFO ] 2019-06-25T14:53:17,852Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=JaasAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-06-25T14:53:17,852Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=SimpleAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-06-25T14:53:17,852Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=CordaAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-06-25T14:53:25,506Z [main] internal.Node.start - Loaded network parameters: NetworkParameters {
      minimumPlatformVersion=4
      notaries=[NotaryInfo(identity=O=Notary, L=London, C=GB, validating=false)]
      maxMessageSize=10485760
      maxTransactionSize=524288000
      whitelistedContractImplementations {
        
      }
      eventHorizon=PT720H
      packageOwnership {
        
      }
      modifiedTime=2019-06-25T14:52:09.183Z
      epoch=1
  }
[INFO ] 2019-06-25T14:53:25,614Z [main] hikari.HikariDataSource.<init> - HikariPool-1 - Started.
[INFO ] 2019-06-25T14:53:36,458Z [main] liquibase.info - Reading from PUBLIC.DATABASECHANGELOG
[INFO ] 2019-06-25T14:53:36,800Z [main] liquibase.info - Successfully acquired change log lock
[INFO ] 2019-06-25T14:53:36,874Z [main] liquibase.info - Successfully released change log lock
[INFO ] 2019-06-25T14:53:36,975Z [main] internal.Node.invoke - Connected to H2 database.
[INFO ] 2019-06-25T14:53:37,093Z [main] persistence.HibernateConfiguration.<init> - Init HibernateConfiguration for schemas: [CommonSchemaV1(name=net.corda.core.schemas.CommonSchema, version=1), VaultSchemaV1(name=net.corda.node.services.vault.VaultSchema, version=1), NodeInfoSchemaV1(name=net.corda.node.internal.schemas.NodeInfoSchema, version=1), NodeCoreV1(name=net.corda.node.services.schema.NodeSchemaService$NodeCore, version=1), NodeNotarySchemaV1(name=net.corda.node.services.transactions.NodeNotarySchema, version=1)]
[INFO ] 2019-06-25T14:53:37,099Z [main] persistence.HibernateConfiguration.makeSessionFactoryForSchemas - Creating session factory for schemas: [CommonSchemaV1(name=net.corda.core.schemas.CommonSchema, version=1), VaultSchemaV1(name=net.corda.node.services.vault.VaultSchema, version=1), NodeInfoSchemaV1(name=net.corda.node.internal.schemas.NodeInfoSchema, version=1), NodeCoreV1(name=net.corda.node.services.schema.NodeSchemaService$NodeCore, version=1), NodeNotarySchemaV1(name=net.corda.node.services.transactions.NodeNotarySchema, version=1)]
[INFO ] 2019-06-25T14:53:37,523Z [main] hibernate.Version.logVersion - HHH000412: Hibernate Core {5.3.6.Final}
[INFO ] 2019-06-25T14:53:37,529Z [main] cfg.Environment.<clinit> - HHH000206: hibernate.properties not found
[INFO ] 2019-06-25T14:53:38,329Z [main] common.Version.<clinit> - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
[INFO ] 2019-06-25T14:53:38,731Z [main] internal.ConnectionProviderInitiator.initiateService - HHH000130: Instantiating explicit connection provider: net.corda.nodeapi.internal.persistence.HibernateConfiguration$NodeDatabaseConnectionProvider
[INFO ] 2019-06-25T14:53:38,843Z [main] dialect.Dialect.<init> - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
[INFO ] 2019-06-25T14:53:39,068Z [main] type.BasicTypeRegistry.register - HHH000270: Type registration [materialized_blob] overrides previous : org.hibernate.type.MaterializedBlobType@269a37bc
[INFO ] 2019-06-25T14:53:43,932Z [main] connections.access.getIsolatedConnection - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@335aac7a] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 2019-06-25T14:53:44,407Z [main] persistence.HibernateConfiguration.makeSessionFactoryForSchemas - Created session factory for schemas: [CommonSchemaV1(name=net.corda.core.schemas.CommonSchema, version=1), VaultSchemaV1(name=net.corda.node.services.vault.VaultSchema, version=1), NodeInfoSchemaV1(name=net.corda.node.internal.schemas.NodeInfoSchema, version=1), NodeCoreV1(name=net.corda.node.services.schema.NodeSchemaService$NodeCore, version=1), NodeNotarySchemaV1(name=net.corda.node.services.transactions.NodeNotarySchema, version=1)]
[INFO ] 2019-06-25T14:53:44,839Z [main] internal.QueryTranslatorFactoryInitiator.initiateService - HHH000397: Using ASTQueryTranslatorFactory
[INFO ] 2019-06-25T14:53:45,494Z [main] network.NetworkMapUpdater.start - Auto-accept enabled for network parameter changes which modify only: [epoch, modifiedTime, packageOwnership, whitelistedContractImplementations]
[INFO ] 2019-06-25T14:53:45,595Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10002], legalIdentitiesAndCerts=[O=Notary, L=London, C=GB], platformVersion=4, serial=1561474321847)
[INFO ] 2019-06-25T14:53:45,628Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Previous node was identical to incoming one - doing nothing
[INFO ] 2019-06-25T14:53:45,629Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10005], legalIdentitiesAndCerts=[O=PartyA, L=London, C=GB], platformVersion=4, serial=1561474313196)
[INFO ] 2019-06-25T14:53:45,636Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - No previous node found
[INFO ] 2019-06-25T14:53:45,652Z [main] security.RPCSecurityManagerImpl.buildImpl - Constructing realm from list of users in config []
[INFO ] 2019-06-25T14:53:46,065Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10008], legalIdentitiesAndCerts=[O=PartyB, L=New York, C=US], platformVersion=4, serial=1561474320778)
[INFO ] 2019-06-25T14:53:46,082Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - No previous node found
[INFO ] 2019-06-25T14:53:46,480Z [main] BasicInfo.printBasicNodeInfo - Advertised P2P messaging addresses      : localhost:10002
[INFO ] 2019-06-25T14:53:46,493Z [main] BasicInfo.printBasicNodeInfo - RPC connection address                  : localhost:10003
[INFO ] 2019-06-25T14:53:46,493Z [main] BasicInfo.printBasicNodeInfo - RPC admin connection address            : localhost:10043
[INFO ] 2019-06-25T14:53:49,699Z [main] messaging.ArtemisMessagingServer.configureAndStartServer - P2P messaging server listening on 0.0.0.0:10002
[INFO ] 2019-06-25T14:53:51,141Z [main] internal.ArtemisMessagingClient.start - Connecting to message broker: localhost:10002
[INFO ] 2019-06-25T14:53:52,973Z [main] internal.ArtemisMessagingClient.start - Connecting to message broker: localhost:10002
[INFO ] 2019-06-25T14:53:53,344Z [main] messaging.P2PMessagingClient.start - Connecting to message broker: localhost:10002
[INFO ] 2019-06-25T14:53:53,450Z [main] messaging.P2PMessagingClient.createQueueIfAbsent - Create fresh queue p2p.inbound.DLHDMiHjY4GFgfkn5mZkQC8pemdjqjYgWZDHntwJ16X7g bound on same address
[INFO ] 2019-06-25T14:53:54,155Z [Thread-3 (ActiveMQ-client-global-threads)] bridging.BridgeControlListener.processControlMessage - Received bridge control message NodeToBridgeSnapshot(nodeIdentity=O=Notary, L=London, C=GB, inboxQueues=[p2p.inbound.DLHDMiHjY4GFgfkn5mZkQC8pemdjqjYgWZDHntwJ16X7g], sendQueues=[])
[INFO ] 2019-06-25T14:53:54,551Z [main] ClassloaderUtils.logElapsedTime - Contracts loading for '/var/folders/kt/bby8rqyx4mv4vgpyj81bhgmc0000gp/T/attachment4680748624078176851.jar' took 36 msec
[INFO ] 2019-06-25T14:53:54,636Z [main] persistence.NodeAttachmentService.invoke - Stored new attachment: id=1AA8B60194E410C6DAA38136075D77C2A0EA9CEDB08F783C3CC23A6AD373496A uploader=app filename=null
[INFO ] 2019-06-25T14:53:54,673Z [main] utilities.NotaryLoader.loadService - Starting notary service: class net.corda.node.services.transactions.SimpleNotaryService
[INFO ] 2019-06-25T14:53:54,682Z [main] notary.SinglePartyNotaryService.<init> - Starting notary in non-validating mode
[INFO ] 2019-06-25T14:53:55,845Z [main] statemachine.SingleThreadedStateMachineManager.invoke - Node ready, info: NodeInfo(addresses=[localhost:10002], legalIdentitiesAndCerts=[O=Notary, L=London, C=GB], platformVersion=4, serial=1561474321847)
[INFO ] 2019-06-25T14:53:56,032Z [Node thread-1] internal.Node.registerJmxReporter - Registering JMX reporter:
[INFO ] 2019-06-25T14:53:56,033Z [Node thread-1] internal.Node.registerJolokiaReporter - Registering Jolokia JMX reporter:
[INFO ] 2019-06-25T14:53:56,054Z [main] BasicInfo.printBasicNodeInfo - Loaded 2 CorDapp(s)                     : Contract CorDapp: Template CorDapp version 1 by vendor Corda Open Source with licence Apache License, Version 2.0, Workflow CorDapp: Template Flows version 1 by vendor Corda Open Source with licence Apache License, Version 2.0
[INFO ] 2019-06-25T14:53:56,068Z [main] BasicInfo.printBasicNodeInfo - Node for "Notary" started up and registered in 52.56 sec
[INFO ] 2019-06-25T14:53:56,400Z [main] rpc.RPCServer.start - Starting RPC server with configuration RPCServerConfiguration(rpcThreadPoolSize=4, reapInterval=PT1S, deduplicationCacheExpiry=PT24H)
[INFO ] 2019-06-25T14:57:19,855Z [pool-8-thread-2] shell.StartShellCommand.main - Executing command "start IOUFlow iouValue: 99, otherParty: "O=PartyB,L=New York,C=US"",
[INFO ] 2019-06-25T14:57:20,579Z [pool-8-thread-2] internal.RPCClient.logElapsedTime - Startup took 406 msec
[WARN ] 2019-06-25T14:57:21,775Z [Node thread-1] contracts.TransactionState.<init> - State class com.template.states.IOUState belongs to contract com.template.contracts.TemplateContract, but is bundled with contract com.template.TemplateContract in TransactionState. Annotate IOUState with @BelongsToContract(com.template.TemplateContract.class) to remove this warning. {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
[INFO ] 2019-06-25T14:57:22,104Z [Node thread-1] corda.flow.run - Flow raised an error... sending it to flow hospital {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging
	at net.corda.core.transactions.TransactionBuilder.selectAttachmentThatSatisfiesConstraints(TransactionBuilder.kt:445) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.access$selectAttachmentThatSatisfiesConstraints(TransactionBuilder.kt:43) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder$handleContract$3.invoke(TransactionBuilder.kt:309) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.handleContract(TransactionBuilder.kt:317) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.selectContractAttachmentsAndOutputStateConstraints(TransactionBuilder.kt:242) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransactionWithContext$core(TransactionBuilder.kt:134) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransactionWithContext$core$default(TransactionBuilder.kt:128) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransaction(TransactionBuilder.kt:125) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toSignedTransaction(TransactionBuilder.kt:674) ~[corda-core-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:232) ~[corda-core-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:246) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.api.ServiceHubInternal$DefaultImpls.signInitialTransaction(ServiceHubInternal.kt) ~[corda-node-4.0.jar:?]
	at net.corda.node.internal.AbstractNode$ServiceHubInternalImpl.signInitialTransaction(AbstractNode.kt:947) ~[corda-node-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:255) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.api.ServiceHubInternal$DefaultImpls.signInitialTransaction(ServiceHubInternal.kt) ~[corda-node-4.0.jar:?]
	at net.corda.node.internal.AbstractNode$ServiceHubInternalImpl.signInitialTransaction(AbstractNode.kt:947) ~[corda-node-4.0.jar:?]
	at com.template.flows.IOUFlow.call(IOUFlow.java:62) ~[?:?]
	at com.template.flows.IOUFlow.call(IOUFlow.java:22) ~[?:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:228) ~[corda-node-4.0.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:45) ~[corda-node-4.0.jar:?]
	at co.paralleluniverse.fibers.Fiber.run1(Fiber.java:1092) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.Fiber.exec(Fiber.java:788) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.doExec(RunnableFiberTask.java:100) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.run(RunnableFiberTask.java:91) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) ~[?:1.8.0_201]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[?:1.8.0_201]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:180) ~[?:1.8.0_201]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) ~[?:1.8.0_201]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_201]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_201]
	at net.corda.node.utilities.AffinityExecutor$ServiceAffinityExecutor$1$thread$1.run(AffinityExecutor.kt:63) ~[corda-node-4.0.jar:?]
[INFO ] 2019-06-25T14:57:22,144Z [Node thread-1] statemachine.StaffedFlowHospital.flowErrored - Flow [aaca412b-4f32-41f7-a6d0-afee9166558b] admitted to hospital in state StateMachineState(checkpoint=Checkpoint(invocationContext=InvocationContext(origin=RPC(actor=Actor(id=Id(value=internalShell), serviceId=AuthServiceId(value=NODE_CONFIG), owningLegalIdentity=O=Notary, L=London, C=GB)), trace=Trace(invocationId=318e3364-6fa8-4554-951d-b54ec61ea040, timestamp: 2019-06-25T14:57:21.106Z, entityType: Invocation, sessionId=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, timestamp: 2019-06-25T14:57:20.185Z, entityType: Session), actor=Actor(id=Id(value=internalShell), serviceId=AuthServiceId(value=NODE_CONFIG), owningLegalIdentity=O=Notary, L=London, C=GB), externalTrace=null, impersonatedActor=null), ourIdentity=O=Notary, L=London, C=GB, sessions={}, subFlowStack=[Initiating(flowClass=class com.template.flows.IOUFlow, classToInitiateWith=class com.template.flows.IOUFlow, flowInfo=FlowInfo(flowVersion=1, appName=workflows-0.1), subFlowVersion=CorDappFlow(platformVersion=4, corDappName=workflows-0.1, corDappHash=1951822794FE65A8CC34E8B9E1AE9FBFD475BC44E2A676C4F4725BA3E0E9BBBF), isEnabledTimedFlow=false)], flowState=Unstarted(flowStart=Explicit, frozenFlowLogic=EA30C6FBDCDE9A9268734434CCC38FB5303BA03D3073724FE0553E147E98C0DC), errorState=Clean, numberOfSuspends=0), flowLogic=com.template.flows.IOUFlow@486e420a, pendingDeduplicationHandlers=[], isFlowResumed=true, isTransactionTracked=false, isAnyCheckpointPersisted=true, isStartIdempotent=false, isRemoved=false, senderUUID=b22f14a8-25dd-40c5-9db0-dd32f0c31ed7) {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
[INFO ] 2019-06-25T14:57:22,157Z [Node thread-1] statemachine.StaffedFlowHospital.invoke - Flow [aaca412b-4f32-41f7-a6d0-afee9166558b] has error [0] {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging
	at net.corda.core.transactions.TransactionBuilder.selectAttachmentThatSatisfiesConstraints(TransactionBuilder.kt:445) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.access$selectAttachmentThatSatisfiesConstraints(TransactionBuilder.kt:43) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder$handleContract$3.invoke(TransactionBuilder.kt:309) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.handleContract(TransactionBuilder.kt:317) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.selectContractAttachmentsAndOutputStateConstraints(TransactionBuilder.kt:242) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransactionWithContext$core(TransactionBuilder.kt:134) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransactionWithContext$core$default(TransactionBuilder.kt:128) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransaction(TransactionBuilder.kt:125) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toSignedTransaction(TransactionBuilder.kt:674) ~[corda-core-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:232) ~[corda-core-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:246) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.api.ServiceHubInternal$DefaultImpls.signInitialTransaction(ServiceHubInternal.kt) ~[corda-node-4.0.jar:?]
	at net.corda.node.internal.AbstractNode$ServiceHubInternalImpl.signInitialTransaction(AbstractNode.kt:947) ~[corda-node-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:255) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.api.ServiceHubInternal$DefaultImpls.signInitialTransaction(ServiceHubInternal.kt) ~[corda-node-4.0.jar:?]
	at net.corda.node.internal.AbstractNode$ServiceHubInternalImpl.signInitialTransaction(AbstractNode.kt:947) ~[corda-node-4.0.jar:?]
	at com.template.flows.IOUFlow.call(IOUFlow.java:62) ~[?:?]
	at com.template.flows.IOUFlow.call(IOUFlow.java:22) ~[?:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:228) ~[corda-node-4.0.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:45) ~[corda-node-4.0.jar:?]
	at co.paralleluniverse.fibers.Fiber.run1(Fiber.java:1092) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.Fiber.exec(Fiber.java:788) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.doExec(RunnableFiberTask.java:100) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.run(RunnableFiberTask.java:91) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) ~[?:1.8.0_201]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[?:1.8.0_201]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:180) ~[?:1.8.0_201]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) ~[?:1.8.0_201]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_201]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_201]
	at net.corda.node.utilities.AffinityExecutor$ServiceAffinityExecutor$1$thread$1.run(AffinityExecutor.kt:63) ~[corda-node-4.0.jar:?]
[INFO ] 2019-06-25T14:57:22,167Z [Node thread-1] statemachine.StaffedFlowHospital.flowErrored - Flow [aaca412b-4f32-41f7-a6d0-afee9166558b] error allowed to propagate {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
[WARN ] 2019-06-25T14:57:22,271Z [Node thread-1] interceptors.DumpHistoryOnErrorInterceptor.executeTransition - Flow [aaca412b-4f32-41f7-a6d0-afee9166558b] errored, dumping all transitions:

 --- Transition of flow [aaca412b-4f32-41f7-a6d0-afee9166558b] ---
  Timestamp: 2019-06-25T14:57:21.553Z
  Event: DoRemainingWork
  Actions: 
    CreateTransaction
    PersistCheckpoint(id=[aaca412b-4f32-41f7-a6d0-afee9166558b], checkpoint=Checkpoint(invocationContext=InvocationContext(origin=RPC(actor=Actor(id=Id(value=internalShell), serviceId=AuthServiceId(value=NODE_CONFIG), owningLegalIdentity=O=Notary, L=London, C=GB)), trace=Trace(invocationId=318e3364-6fa8-4554-951d-b54ec61ea040, timestamp: 2019-06-25T14:57:21.106Z, entityType: Invocation, sessionId=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, timestamp: 2019-06-25T14:57:20.185Z, entityType: Session), actor=Actor(id=Id(value=internalShell), serviceId=AuthServiceId(value=NODE_CONFIG), owningLegalIdentity=O=Notary, L=London, C=GB), externalTrace=null, impersonatedActor=null), ourIdentity=O=Notary, L=London, C=GB, sessions={}, subFlowStack=[Initiating(flowClass=class com.template.flows.IOUFlow, classToInitiateWith=class com.template.flows.IOUFlow, flowInfo=FlowInfo(flowVersion=1, appName=workflows-0.1), subFlowVersion=CorDappFlow(platformVersion=4, corDappName=workflows-0.1, corDappHash=1951822794FE65A8CC34E8B9E1AE9FBFD475BC44E2A676C4F4725BA3E0E9BBBF), isEnabledTimedFlow=false)], flowState=Unstarted(flowStart=Explicit, frozenFlowLogic=EA30C6FBDCDE9A9268734434CCC38FB5303BA03D3073724FE0553E147E98C0DC), errorState=Clean, numberOfSuspends=0), isCheckpointUpdate=false)
    PersistDeduplicationFacts(deduplicationHandlers=[net.corda.node.internal.FlowStarterImpl$startFlow$startFlowEvent$1@380c532e])
    CommitTransaction
    AcknowledgeMessages(deduplicationHandlers=[net.corda.node.internal.FlowStarterImpl$startFlow$startFlowEvent$1@380c532e])
    SignalFlowHasStarted(flowId=[aaca412b-4f32-41f7-a6d0-afee9166558b])
    CreateTransaction
  Continuation: Resume(result=null)
  Diff between previous and next state:
isAnyCheckpointPersisted: 
    false
    true
pendingDeduplicationHandlers: 
    [net.corda.node.internal.FlowStarterImpl$startFlow$startFlowEvent$1@380c532e]
    []
isFlowResumed: 
    false
    true


 --- Transition of flow [aaca412b-4f32-41f7-a6d0-afee9166558b] ---
  Timestamp: 2019-06-25T14:57:22.175Z
  Event: Error(exception=net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging)
  Actions: 
    RollbackTransaction
    ScheduleEvent(event=DoRemainingWork)
  Continuation: ProcessEvents
  Diff between previous and next state:
checkpoint.errorState: 
    Clean
    Errored(errors=[FlowError(errorId=-5073282507172617465, exception=net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging)], propagatedIndex=0, propagating=false)
isFlowResumed: 
    true
    false


 --- Transition of flow [aaca412b-4f32-41f7-a6d0-afee9166558b] ---
  Timestamp: 2019-06-25T14:57:22.190Z
  Event: DoRemainingWork
  Actions: 
    
  Continuation: ProcessEvents
  Diff between previous and next state:
null

 --- Transition of flow [aaca412b-4f32-41f7-a6d0-afee9166558b] ---
  Timestamp: 2019-06-25T14:57:22.207Z
  Event: StartErrorPropagation
  Actions: 
    ScheduleEvent(event=DoRemainingWork)
  Continuation: ProcessEvents
  Diff between previous and next state:
checkpoint.errorState.propagating: 
    false
    true
 {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
[WARN ] 2019-06-25T14:57:22,271Z [Node thread-1] interceptors.DumpHistoryOnErrorInterceptor.executeTransition - Flow [aaca412b-4f32-41f7-a6d0-afee9166558b] error [errorCode=gyt3ap, moreInformationAt=https://errors.corda.net/OS/4.0/gyt3ap] {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging
	at net.corda.core.transactions.TransactionBuilder.selectAttachmentThatSatisfiesConstraints(TransactionBuilder.kt:445) ~[corda-core-4.0.jar:?]
